ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
1,186,"Trematomus nicolai",-66.2833_110.5167_1988_6_6_32,-66.283300,110.516700,6,6,1988
2,410,"Trematomus nicolai",-67.6_62.8833_1991_9_30_110,-67.600000,62.883300,30,9,1991
1,194,"Trematomus nicolai",-66.2833_110.5167_1988_9_30_42,-66.283300,110.516700,30,9,1988
1,244,"Trematomus nicolai",-67.6_62.8833_1991_4_5_110,-67.600000,62.883300,5,4,1991
1,306,"Trematomus nicolai",-66.97_74.9383_1987_2_28_384,-66.970000,74.938300,28,2,1987
1,183,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_10_46,-61.951213,100.082217,10,8,1988
3,582,"Trematomus nicolai",-67.6_62.8833_1991_5_31_80,-67.600000,62.883300,31,5,1991
2,483,"Trematomus nicolai",-67.6_62.8833_1991_10_11_130,-67.600000,62.883300,11,10,1991
1,155,"Trematomus nicolai",-67.6_62.8833_1991_10_21_90,-67.600000,62.883300,21,10,1991
1,174,"Trematomus nicolai",-67.6_62.8833_1991_6_24_100,-67.600000,62.883300,24,6,1991
1,236,"Trematomus nicolai",-66.2833_110.5167_1988_6_9_52,-66.283300,110.516700,9,6,1988
2,338,"Trematomus nicolai",-67.6_62.8833_1991_10_21_85,-67.600000,62.883300,21,10,1991
1,258,"Trematomus nicolai",-67.6_62.8833_1991_5_30_90,-67.600000,62.883300,30,5,1991
1,241,"Trematomus nicolai",-66.2833_110.5167_1988_9_11_58,-66.283300,110.516700,11,9,1988
1,220,"Trematomus nicolai",-66.2833_110.5167_1988_9_9_86,-66.283300,110.516700,9,9,1988
1,172,"Trematomus nicolai",-66.2833_110.5167_1988_4_16_35,-66.283300,110.516700,16,4,1988
1,292,"Trematomus nicolai",-66.9967_76.445_1991_2_22_332,-66.996700,76.445000,22,2,1991
1,162,"Trematomus nicolai",-66.2833_110.5167_1988_6_20_17,-66.283300,110.516700,20,6,1988
1,240,"Trematomus nicolai",-67.6_62.8833_1991_2_17_30,-67.600000,62.883300,17,2,1991
1,167,"Trematomus nicolai",-67.6_62.8833_1991_4_7_90,-67.600000,62.883300,7,4,1991
1,171,"Trematomus nicolai",-66.2833_110.5167_1988_9_30_30,-66.283300,110.516700,30,9,1988
1,223,"Trematomus nicolai",-67.6_62.8833_1991_8_5_120,-67.600000,62.883300,5,8,1991
1,151,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_9_68,-61.951213,100.082217,9,8,1988
10,2858,"Trematomus nicolai",-66.995_75.1017_1991_2_22_385,-66.995000,75.101700,22,2,1991
5,1018,"Trematomus nicolai",-67.6_62.8833_1991_2_1_80,-67.600000,62.883300,1,2,1991
1,156,"Trematomus nicolai",-66.2833_110.5167_1988_4_14_30,-66.283300,110.516700,14,4,1988
1,114,"Trematomus nicolai",-67.6_62.8833_1991_2_6_45,-67.600000,62.883300,6,2,1991
1,236,"Trematomus nicolai",-67.6_62.8833_1991_9_19_140,-67.600000,62.883300,19,9,1991
3,708,"Trematomus nicolai",-67.6_62.8833_1991_6_24_110,-67.600000,62.883300,24,6,1991
2,447,"Trematomus nicolai",-67.6_62.8833_1991_4_22_80,-67.600000,62.883300,22,4,1991
1,243,"Trematomus nicolai",-67.6_62.8833_1991_4_21_130,-67.600000,62.883300,21,4,1991
1,218,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_29_42,-61.951213,100.082217,29,8,1988
1,150,"Trematomus nicolai",-67.6_62.8833_1991_8_7_115,-67.600000,62.883300,7,8,1991
1,247,"Trematomus nicolai",-67.6_62.8833_1991_9_19_45,-67.600000,62.883300,19,9,1991
1,178,"Trematomus nicolai",-67.6_62.8833_1991_5_31_95,-67.600000,62.883300,31,5,1991
2,437,"Trematomus nicolai",-67.6_62.8833_1991_8_28_45,-67.600000,62.883300,28,8,1991
1,234,"Trematomus nicolai",-67.6_62.8833_1991_8_5_155,-67.600000,62.883300,5,8,1991
2,494,"Trematomus nicolai",-67.6_62.8833_1991_7_9_120,-67.600000,62.883300,9,7,1991
1,234,"Trematomus nicolai",-67.6_62.8833_1991_10_25_115,-67.600000,62.883300,25,10,1991
1,255,"Trematomus nicolai",-67.6_62.8833_1991_10_25_120,-67.600000,62.883300,25,10,1991
1,203,"Trematomus nicolai",-66.2833_110.5167_1988_4_18_18,-66.283300,110.516700,18,4,1988
2,480,"Trematomus nicolai",-67.6_62.8833_1991_10_21_80,-67.600000,62.883300,21,10,1991
1,245,"Trematomus nicolai",-66.2833_110.5167_1988_9_13_98,-66.283300,110.516700,13,9,1988
1,153,"Trematomus nicolai",-67.6_62.8833_1991_4_23_25,-67.600000,62.883300,23,4,1991
1,226,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_5_67,-61.951213,100.082217,5,8,1988
1,220,"Trematomus nicolai",-67.6_62.8833_1991_5_1_115,-67.600000,62.883300,1,5,1991
1,160,"Trematomus nicolai",-66.2833_110.5167_1988_6_30_42,-66.283300,110.516700,30,6,1988
1,228,"Trematomus nicolai",-66.2833_110.5167_1988_6_7_38,-66.283300,110.516700,7,6,1988
1,96,"Trematomus nicolai",-67.6_62.8833_1991_9_21_18,-67.600000,62.883300,21,9,1991
1,240,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_5_78,-61.951213,100.082217,5,8,1988
1,226,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_7_26_38,-61.951213,100.082217,26,7,1988
1,266,"Trematomus nicolai",-67.6_62.8833_1991_8_30_230,-67.600000,62.883300,30,8,1991
1,183,"Trematomus nicolai",-66.2833_110.5167_1988_4_10_20,-66.283300,110.516700,10,4,1988
2,482,"Trematomus nicolai",-67.6_62.8833_1991_9_12_180,-67.600000,62.883300,12,9,1991
1,192,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_7_28_22,-61.951213,100.082217,28,7,1988
1,185,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_10_54,-61.951213,100.082217,10,8,1988
1,232,"Trematomus nicolai",-67.6_62.8833_1991_4_22_145,-67.600000,62.883300,22,4,1991
1,220,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_4_32,-61.951213,100.082217,4,8,1988
1,188,"Trematomus nicolai",-67.6_62.8833_1991_9_12_170,-67.600000,62.883300,12,9,1991
1,200,"Trematomus nicolai",-66.2833_110.5167_1988_6_7_44,-66.283300,110.516700,7,6,1988
1,172,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_10_50,-61.951213,100.082217,10,8,1988
1,141,"Trematomus nicolai",-67.6_62.8833_1991_2_20_65,-67.600000,62.883300,20,2,1991
1,160,"Trematomus nicolai",-67.6_62.8833_1991_2_13_55,-67.600000,62.883300,13,2,1991
1,236,"Trematomus nicolai",-67.6_62.8833_1991_9_19_80,-67.600000,62.883300,19,9,1991
1,229,"Trematomus nicolai",-67.6_62.8833_1991_4_2_85,-67.600000,62.883300,2,4,1991
1,134,"Trematomus nicolai",-67.6_62.8833_1991_2_6_50,-67.600000,62.883300,6,2,1991
3,655,"Trematomus nicolai",-67.6_62.8833_1991_10_21_70,-67.600000,62.883300,21,10,1991
1,237,"Trematomus nicolai",-67.6_62.8833_1991_1_15_66,-67.600000,62.883300,15,1,1991
1,184,"Trematomus nicolai",-66.2833_110.5167_1988_9_7_78,-66.283300,110.516700,7,9,1988
1,205,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_7_26_52,-61.951213,100.082217,26,7,1988
1,235,"Trematomus nicolai",-67.6_62.8833_1991_7_8_105,-67.600000,62.883300,8,7,1991
1,230,"Trematomus nicolai",-66.2833_110.5167_1988_9_18_74,-66.283300,110.516700,18,9,1988
1,178,"Trematomus nicolai",-67.6_62.8833_1991_9_30_115,-67.600000,62.883300,30,9,1991
1,185,"Trematomus nicolai",-66.2833_110.5167_1988_6_30_52,-66.283300,110.516700,30,6,1988
1,230,"Trematomus nicolai",-67.6_62.8833_1991_4_21_135,-67.600000,62.883300,21,4,1991
1,210,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_5_84,-61.951213,100.082217,5,8,1988
1,183,"Trematomus nicolai",-66.2833_110.5167_1988_9_1_48,-66.283300,110.516700,1,9,1988
1,244,"Trematomus nicolai",-67.6_62.8833_1991_7_30_110,-67.600000,62.883300,30,7,1991
1,210,"Trematomus nicolai",-66.2833_110.5167_1988_8_7_62,-66.283300,110.516700,7,8,1988
1,202,"Trematomus nicolai",-66.2833_110.5167_1988_9_11_44,-66.283300,110.516700,11,9,1988
1,196,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_2_8_61,-61.951213,100.082217,8,2,1988
1,197,"Trematomus nicolai",-66.2833_110.5167_1988_4_17_40,-66.283300,110.516700,17,4,1988
2,354,"Trematomus nicolai",-66.2833_110.5167_1988_4_3_40,-66.283300,110.516700,3,4,1988
1,153,"Trematomus nicolai",-67.6_62.8833_1991_2_28_60,-67.600000,62.883300,28,2,1991
1,178,"Trematomus nicolai",-66.2833_110.5167_1988_7_15_34,-66.283300,110.516700,15,7,1988
1,187,"Trematomus nicolai",-67.6_62.8833_1991_4_21_120,-67.600000,62.883300,21,4,1991
1,200,"Trematomus nicolai",-66.2833_110.5167_1988_8_5_22,-66.283300,110.516700,5,8,1988
2,497,"Trematomus nicolai",-67.6_62.8833_1991_7_1_130,-67.600000,62.883300,1,7,1991
1,165,"Trematomus nicolai",-66.2833_110.5167_1988_8_5_71,-66.283300,110.516700,5,8,1988
1,200,"Trematomus nicolai",-66.2833_110.5167_1988_7_18_40,-66.283300,110.516700,18,7,1988
3,603,"Trematomus nicolai",-67.6_62.8833_1991_8_28_40,-67.600000,62.883300,28,8,1991
1,189,"Trematomus nicolai",-67.6_62.8833_1991_2_13_75,-67.600000,62.883300,13,2,1991
1,198,"Trematomus nicolai",-67.6_62.8833_1991_9_26_50,-67.600000,62.883300,26,9,1991
1,237,"Trematomus nicolai",-67.6_62.8833_1991_9_30_95,-67.600000,62.883300,30,9,1991
1,245,"Trematomus nicolai",-66.2833_110.5167_1988_9_30_92,-66.283300,110.516700,30,9,1988
1,169,"Trematomus nicolai",-67.6_62.8833_1991_2_1_60,-67.600000,62.883300,1,2,1991
2,427,"Trematomus nicolai",-67.6_62.8833_1991_10_1_190,-67.600000,62.883300,1,10,1991
1,242,"Trematomus nicolai",-67.6_62.8833_1991_4_5_115,-67.600000,62.883300,5,4,1991
1,216,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_9_67,-61.951213,100.082217,9,8,1988
1,204,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_12_80,-61.951213,100.082217,12,8,1988
1,206,"Trematomus nicolai",-66.2833_110.5167_1988_9_20_34,-66.283300,110.516700,20,9,1988
3,763,"Trematomus nicolai",-67.6_62.8833_1991_7_1_125,-67.600000,62.883300,1,7,1991
2,423,"Trematomus nicolai",-67.6_62.8833_1991_9_5_130,-67.600000,62.883300,5,9,1991
1,206,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_25_52,-61.951213,100.082217,25,8,1988
1,217,"Trematomus nicolai",-66.2833_110.5167_1988_7_8_46,-66.283300,110.516700,8,7,1988
1,249,"Trematomus nicolai",-67.6_62.8833_1991_10_25_145,-67.600000,62.883300,25,10,1991
1,218,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_12_82,-61.951213,100.082217,12,8,1988
1,227,"Trematomus nicolai",-66.2833_110.5167_1988_10_1_135,-66.283300,110.516700,1,10,1988
1,146,"Trematomus nicolai",-66.2833_110.5167_1988_7_27_40,-66.283300,110.516700,27,7,1988
1,178,"Trematomus nicolai",-66.2833_110.5167_1988_9_11_64,-66.283300,110.516700,11,9,1988
1,166,"Trematomus nicolai",-66.2833_110.5167_1988_7_10_16,-66.283300,110.516700,10,7,1988
3,737,"Trematomus nicolai",-67.6_62.8833_1991_4_18_115,-67.600000,62.883300,18,4,1991
2,471,"Trematomus nicolai",-67.6_62.8833_1991_7_30_135,-67.600000,62.883300,30,7,1991
1,245,"Trematomus nicolai",-67.6_62.8833_1991_7_18_110,-67.600000,62.883300,18,7,1991
1,165,"Trematomus nicolai",-66.2833_110.5167_1988_5_19_6,-66.283300,110.516700,19,5,1988
2,322,"Trematomus nicolai",-67.6_62.8833_1991_2_6_55,-67.600000,62.883300,6,2,1991
4,891,"Trematomus nicolai",-67.6_62.8833_1991_4_29_80,-67.600000,62.883300,29,4,1991
2,498,"Trematomus nicolai",-67.6_62.8833_1991_4_5_100,-67.600000,62.883300,5,4,1991
1,167,"Trematomus nicolai",-66.2833_110.5167_1988_11_21_18,-66.283300,110.516700,21,11,1988
1,184,"Trematomus nicolai",-67.6_62.8833_1991_9_5_,-67.600000,62.883300,5,9,1991
2,396,"Trematomus nicolai",-67.6_62.8833_1991_10_11_110,-67.600000,62.883300,11,10,1991
2,321,"Trematomus nicolai",-67.6_62.8833_1991_3_12_65,-67.600000,62.883300,12,3,1991
1,165,"Trematomus nicolai",-66.2833_110.5167_1988_7_15_44,-66.283300,110.516700,15,7,1988
1,245,"Trematomus nicolai",-66.2833_110.5167_1988_10_16_52,-66.283300,110.516700,16,10,1988
1,230,"Trematomus nicolai",-66.2833_110.5167_1988_9_13_100,-66.283300,110.516700,13,9,1988
1,228,"Trematomus nicolai",-67.6_62.8833_1991_8_7_140,-67.600000,62.883300,7,8,1991
2,322,"Trematomus nicolai",-67.6_62.8833_1991_8_31_85,-67.600000,62.883300,31,8,1991
3,659,"Trematomus nicolai",-67.6_62.8833_1991_4_2_70,-67.600000,62.883300,2,4,1991
2,412,"Trematomus nicolai",-67.6_62.8833_1991_9_5_140,-67.600000,62.883300,5,9,1991
1,122,"Trematomus nicolai",-66.2833_110.5167_1988_4_3_15,-66.283300,110.516700,3,4,1988
1,236,"Trematomus nicolai",-67.6_62.8833_1991_8_22_120,-67.600000,62.883300,22,8,1991
1,155,"Trematomus nicolai",-67.6_62.8833_1991_3_12_66,-67.600000,62.883300,12,3,1991
1,223,"Trematomus nicolai",-67.6_62.8833_1991_2_1_55,-67.600000,62.883300,1,2,1991
3,91,"Trematomus nicolai",-68.51_76.5067_1993_1_18_24,-68.510000,76.506700,18,1,1993
1,162,"Trematomus nicolai",-67.6_62.8833_1991_10_11_125,-67.600000,62.883300,11,10,1991
3,751,"Trematomus nicolai",-67.6_62.8833_1991_9_30_90,-67.600000,62.883300,30,9,1991
3,672,"Trematomus nicolai",-67.6_62.8833_1991_5_20_60,-67.600000,62.883300,20,5,1991
1,237,"Trematomus nicolai",-66.2833_110.5167_1988_9_11_51,-66.283300,110.516700,11,9,1988
1,168,"Trematomus nicolai",-66.2833_110.5167_1988_9_13_508,-66.283300,110.516700,13,9,1988
1,193,"Trematomus nicolai",-66.2833_110.5167_1988_9_13_101,-66.283300,110.516700,13,9,1988
2,470,"Trematomus nicolai",-67.6_62.8833_1991_4_29_85,-67.600000,62.883300,29,4,1991
1,246,"Trematomus nicolai",-67.6_62.8833_1991_2_13_65,-67.600000,62.883300,13,2,1991
1,168,"Trematomus nicolai",-67.6_62.8833_1991_11_3_130,-67.600000,62.883300,3,11,1991
1,226,"Trematomus nicolai",-67.6_62.8833_1991_11_3_185,-67.600000,62.883300,3,11,1991
1,27,"Trematomus nicolai",-67.02_73.485_1993_1_24_55,-67.020000,73.485000,24,1,1993
1,163,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_11_58,-61.951213,100.082217,11,8,1988
1,239,"Trematomus nicolai",-67.6_62.8833_1991_5_3_135,-67.600000,62.883300,3,5,1991
1,152,"Trematomus nicolai",-67.6_62.8833_1991_6_5_70,-67.600000,62.883300,5,6,1991
3,724,"Trematomus nicolai",-67.6_62.8833_1991_8_22_110,-67.600000,62.883300,22,8,1991
2,517,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_7_26_32,-61.951213,100.082217,26,7,1988
1,204,"Trematomus nicolai",-67.6_62.8833_1991_5_3_105,-67.600000,62.883300,3,5,1991
1,229,"Trematomus nicolai",-66.2833_110.5167_1988_6_7_55,-66.283300,110.516700,7,6,1988
2,455,"Trematomus nicolai",-67.6_62.8833_1991_7_1_120,-67.600000,62.883300,1,7,1991
1,177,"Trematomus nicolai",-67.6_62.8833_1991_2_16_50,-67.600000,62.883300,16,2,1991
1,255,"Trematomus nicolai",-67.6_62.8833_1991_8_7_130,-67.600000,62.883300,7,8,1991
1,187,"Trematomus nicolai",-67.6_62.8833_1991_4_29_95,-67.600000,62.883300,29,4,1991
1,169,"Trematomus nicolai",-67.6_62.8833_1991_2_16_55,-67.600000,62.883300,16,2,1991
1,206,"Trematomus nicolai",-67.6_62.8833_1991_1_16_75,-67.600000,62.883300,16,1,1991
1,174,"Trematomus nicolai",-66.2833_110.5167_1988_8_7_54,-66.283300,110.516700,7,8,1988
2,446,"Trematomus nicolai",-67.6_62.8833_1991_5_3_165,-67.600000,62.883300,3,5,1991
1,189,"Trematomus nicolai",-67.6_62.8833_1991_6_24_65,-67.600000,62.883300,24,6,1991
1,245,"Trematomus nicolai",-67.6_62.8833_1991_2_4_55,-67.600000,62.883300,4,2,1991
1,214,"Trematomus nicolai",-66.2833_110.5167_1988_7_20_62,-66.283300,110.516700,20,7,1988
1,177,"Trematomus nicolai",-66.2833_110.5167_1988_4_18_14,-66.283300,110.516700,18,4,1988
4,1123,"Trematomus nicolai",-67.3433_77.2383_1991_2_17_341,-67.343300,77.238300,17,2,1991
1,160,"Trematomus nicolai",-66.2833_110.5167_1988_5_5_20,-66.283300,110.516700,5,5,1988
1,175,"Trematomus nicolai",-66.2833_110.5167_1988_7_15_46,-66.283300,110.516700,15,7,1988
1,217,"Trematomus nicolai",-67.6_62.8833_1991_10_25_,-67.600000,62.883300,25,10,1991
1,209,"Trematomus nicolai",-66.2833_110.5167_1988_10_6_58,-66.283300,110.516700,6,10,1988
1,200,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_12_52,-61.951213,100.082217,12,8,1988
1,258,"Trematomus nicolai",-67.6_62.8833_1991_7_8_100,-67.600000,62.883300,8,7,1991
1,222,"Trematomus nicolai",-67.6_62.8833_1991_2_22_45,-67.600000,62.883300,22,2,1991
1,192,"Trematomus nicolai",-67.6_62.8833_1991_6_6_75,-67.600000,62.883300,6,6,1991
2,317,"Trematomus nicolai",-67.6_62.8833_1991_2_25_65,-67.600000,62.883300,25,2,1991
1,187,"Trematomus nicolai",-67.6_62.8833_1991_4_18_100,-67.600000,62.883300,18,4,1991
2,484,"Trematomus nicolai",-67.6_62.8833_1991_8_22_125,-67.600000,62.883300,22,8,1991
2,464,"Trematomus nicolai",-67.6_62.8833_1991_8_28_50,-67.600000,62.883300,28,8,1991
1,200,"Trematomus nicolai",-66.2833_110.5167_1988_10_4_64,-66.283300,110.516700,4,10,1988
1,158,"Trematomus nicolai",-66.2833_110.5167_1988_8_5_82,-66.283300,110.516700,5,8,1988
1,170,"Trematomus nicolai",-67.6_62.8833_1991_4_29_75,-67.600000,62.883300,29,4,1991
1,202,"Trematomus nicolai",-67.6_62.8833_1991_10_31_140,-67.600000,62.883300,31,10,1991
1,195,"Trematomus nicolai",-61.9512128289796_100.082216727423_1988_8_12_56,-61.951213,100.082217,12,8,1988
2,421,"Trematomus nicolai",-67.6_62.8833_1991_6_3_90,-67.600000,62.883300,3,6,1991
3,691,"Trematomus nicolai",-67.6_62.8833_1991_5_1_100,-67.600000,62.883300,1,5,1991
1,177,"Trematomus nicolai",-67.6_62.8833_1991_5_16_220,-67.600000,62.883300,16,5,1991
1,119,"Trematomus nicolai",-66.2833_110.5167_1988_10_7_61,-66.283300,110.516700,7,10,1988
1,275,"Trematomus nicolai",-67.6_62.8833_1991_6_24_90,-67.600000,62.883300,24,6,1991
1,184,"Trematomus nicolai",-67.6_62.8833_1991_6_3_85,-67.600000,62.883300,3,6,1991
2,337,"Trematomus nicolai",-67.6_62.8833_1991_5_27_70,-67.600000,62.883300,27,5,1991
1,185,"Trematomus nicolai",-67.6_62.8833_1991_9_30_120,-67.600000,62.883300,30,9,1991
1,238,"Trematomus nicolai",-67.6_62.8833_1991_6_24_85,-67.600000,62.883300,24,6,1991
1,211,"Trematomus nicolai",-66.2833_110.5167_1988_8_7_58,-66.283300,110.516700,7,8,1988
1,155,"Trematomus nicolai",-67.6_62.8833_1991_4_25_90,-67.600000,62.883300,25,4,1991
1,179,"Trematomus nicolai",-67.6_62.8833_1991_4_25_50,-67.600000,62.883300,25,4,1991
1,253,"Trematomus nicolai",-67.6_62.8833_1991_10_31_105,-67.600000,62.883300,31,10,1991
1,78,"Trematomus pennellii",-68.5833_77.9667_1983_4_7_5,-68.583300,77.966700,7,4,1983
3,245,"Trematomus scotti",-67.3467_72.4083_1987_3_3_568,-67.346700,72.408300,3,3,1987
3,,"Trematomus scotti",-66.7617_73.0717_1982_12_5_14,-66.761700,73.071700,5,12,1982
1,45,"Trematomus scotti",-66.535_69.0317_1991_2_11_48,-66.535000,69.031700,11,2,1991
1,96,"Trematomus scotti",-67.41_74.56_1986_1_26_460,-67.410000,74.560000,26,1,1986
1,46,"Trematomus scotti",-67.05_73.5683_1993_1_25_109,-67.050000,73.568300,25,1,1993
3,127,"Trematomus scotti",-67.045_73.6_1993_1_24_25,-67.045000,73.600000,24,1,1993
6,704,"Trematomus scotti",-67.8717_74.3983_1987_3_1_525,-67.871700,74.398300,1,3,1987
1,94,"Trematomus scotti",-66.9783_76.2917_1987_2_27_343,-66.978300,76.291700,27,2,1987
8,941,"Trematomus scotti",-67.82_74.0767_1987_3_1_558,-67.820000,74.076700,1,3,1987
4,166,"Trematomus scotti",-67.015_73.4017_1993_1_24_100,-67.015000,73.401700,24,1,1993
1,120,"Trematomus scotti",-66.7483_72.8383_1986_1_27_531,-66.748300,72.838300,27,1,1986
4,161,"Trematomus scotti",-67.015_73.415_1993_1_24_103,-67.015000,73.415000,24,1,1993
2,,"Trematomus scotti",-67.305_65.565_1982_12_3_110,-67.305000,65.565000,3,12,1982
1,47,"Trematomus scotti",-67.0317_73.5333_1991_1_25_60,-67.031700,73.533300,25,1,1991
1,105,"Trematomus scotti",-67.3367_77.3033_1987_2_27_343,-67.336700,77.303300,27,2,1987
4,458,"Trematomus scotti",-68.025_73.8267_1987_3_1_569,-68.025000,73.826700,1,3,1987
3,115,"Trematomus scotti",-67.955_75.0217_1991_1_28_480,-67.955000,75.021700,28,1,1991
8,317,"Trematomus scotti",-67.0683_73.6667_1993_1_24_21,-67.068300,73.666700,24,1,1993
6,559,"Trematomus scotti",-66.9783_76.2917_1987_2_27_334,-66.978300,76.291700,27,2,1987
1,37,"Trematomus scotti",-66.9867_78.04_1991_2_4_37,-66.986700,78.040000,4,2,1991
2,180,"Trematomus scotti",-66.9983_75.2217_1987_2_28_375,-66.998300,75.221700,28,2,1987
2,170,"Trematomus scotti",-67.3117_78.47_1987_2_25_230,-67.311700,78.470000,25,2,1987
1,101,"Trematomus scotti",-68.6067_76.0783_1987_3_5_660,-68.606700,76.078300,5,3,1987
3,116,"Trematomus scotti",-67.045_73.5433_1993_1_25_53,-67.045000,73.543300,25,1,1993
2,,"Trematomus scotti",-67.5567_74.8333_1982_12_15_15,-67.556700,74.833300,15,12,1982
5,219,"Trematomus scotti",-67.0117_76.475_1991_2_1_40,-67.011700,76.475000,1,2,1991
3,347,"Trematomus scotti",-67.1917_78.2317_1987_2_25_208,-67.191700,78.231700,25,2,1987
1,48,"Trematomus scotti",-66.7267_71.9083_1991_2_24_676,-66.726700,71.908300,24,2,1991
27,1090,"Trematomus scotti",-67.0367_73.615_1993_1_24_25,-67.036700,73.615000,24,1,1993
2,243,"Trematomus scotti",-67.3183_74.3067_1987_2_28_465,-67.318300,74.306700,28,2,1987
1,39,"Trematomus scotti",-66.9733_74.9817_1991_1_28_363,-66.973300,74.981700,28,1,1991
5,556,"Trematomus scotti",-67.8217_76.1533_1987_3_5_403,-67.821700,76.153300,5,3,1987
3,118,"Trematomus scotti",-67.0367_76.4833_1991_2_1_170,-67.036700,76.483300,1,2,1991
1,42,"Trematomus scotti",-68.01_73.53_1991_1_26_320,-68.010000,73.530000,26,1,1991
1,,"Trematomus scotti",-67.305_65.5633_1982_12_3_110,-67.305000,65.563300,3,12,1982
7,928,"Trematomus scotti",-67.0183_78.1917_1991_2_17_266,-67.018300,78.191700,17,2,1991
1,141,"Trematomus scotti",-66.7733_72.6083_1991_2_24_530,-66.773300,72.608300,24,2,1991
1,,"Trematomus scotti",-67.1717_72.4867_1982_12_10_105,-67.171700,72.486700,10,12,1982
1,41,"Trematomus scotti",-67.0233_73.4467_1993_1_24_106,-67.023300,73.446700,24,1,1993
1,,"Trematomus scotti",-67.5517_74.6667_1982_12_16_14,-67.551700,74.666700,16,12,1982
1,92,"Trematomus scotti",-68.555_73.555_1991_1_26_750,-68.555000,73.555000,26,1,1991
2,,"Trematomus scotti",-66.53_62.8633_1982_11_29_55,-66.530000,62.863300,29,11,1982
1,43,"Trematomus scotti",-66.5067_75.01_1991_1_28_40,-66.506700,75.010000,28,1,1991
4,206,"Trematomus scotti",-68.5833_77.9667_1982_2_13_,-68.583300,77.966700,13,2,1982
1,87,"Trematomus scotti",-66.89_70.675_1991_2_26_453,-66.890000,70.675000,26,2,1991
1,43,"Trematomus scotti",-67.0067_76.4717_1991_2_1_40,-67.006700,76.471700,1,2,1991
2,253,"Trematomus scotti",-67.1667_71.8283_1987_3_3_549,-67.166700,71.828300,3,3,1987
12,472,"Trematomus scotti",-67.045_73.56_1993_1_24_55,-67.045000,73.560000,24,1,1993
5,201,"Trematomus scotti",-66.99_73.445_1993_1_25_50,-66.990000,73.445000,25,1,1993
4,410,"Trematomus scotti",-67.5433_77.3483_1987_2_27_312,-67.543300,77.348300,27,2,1987
1,42,"Trematomus scotti",-67.02_73.4367_1993_1_24_56,-67.020000,73.436700,24,1,1993
20,834,"Trematomus scotti",-67.0367_73.52_1993_1_24_20,-67.036700,73.520000,24,1,1993
3,117,"Trematomus scotti",-67.0483_73.5767_1993_2_24_54,-67.048300,73.576700,24,2,1993
2,82,"Trematomus scotti",-68.0117_72.1167_1991_1_20_712,-68.011700,72.116700,20,1,1991
2,210,"Trematomus scotti",-67.9017_76.6183_1987_2_16_431,-67.901700,76.618300,16,2,1987
1,38,"Trematomus scotti",-68.5533_73.535_1991_1_26_461,-68.553300,73.535000,26,1,1991
3,315,"Trematomus scotti",-66.995_75.1017_1991_2_22_385,-66.995000,75.101700,22,2,1991
1,39,"Trematomus scotti",-68.0217_72.0167_1991_1_20_57,-68.021700,72.016700,20,1,1991
1,125,"Trematomus scotti",-67.5683_78.6817_1987_2_25_474,-67.568300,78.681700,25,2,1987
11,1155,"Trematomus scotti",-67.3433_77.2383_1991_2_17_341,-67.343300,77.238300,17,2,1991
1,41,"Trematomus scotti",-68.0633_76.4333_1991_2_2_248,-68.063300,76.433300,2,2,1991
5,588,"Trematomus scotti",-66.775_72.6033_1991_2_24_532,-66.775000,72.603300,24,2,1991
1,42,"Trematomus scotti",-65.9617_74.9833_1991_1_29_45,-65.961700,74.983300,29,1,1991
5,201,"Trematomus scotti",-67.0117_73.4783_1993_2_25_22,-67.011700,73.478300,25,2,1993
1,129,"Trematomus scotti",-68.4983_73.8583_1987_3_4_682,-68.498300,73.858300,4,3,1987
1,102,"Trematomus scotti",-66.97_74.9383_1987_2_28_384,-66.970000,74.938300,28,2,1987
1,74,"Trematomus scotti",-61.9512128289796_100.082216727423_1986_1_23_,-61.951213,100.082217,23,1,1986
2,180,"Trematomus scotti",-66.9783_62.8117_1986_2_6_117,-66.978300,62.811700,6,2,1986
1,42,"Trematomus scotti",-66.9317_70.8767_1991_2_7_417,-66.931700,70.876700,7,2,1991
